ranking_posicao,titulo,tag_musica,tag_trecho,letra,artista,ano,contagem_palavras
53,Cidade Vizinha,musica50,musica50_trecho12,Sua cabeça anda sem ter tempo pra pensar,Henrique & Juliano,2018.0,8
53,Cidade Vizinha,musica50,musica50_trecho13,Que antes era a gente e hoje é vida singular,Henrique & Juliano,2018.0,10
53,Cidade Vizinha,musica50,musica50_trecho14,E agora?,Henrique & Juliano,2018.0,2
53,Cidade Vizinha,musica50,musica50_trecho15,"Pra quem tá solteiro, cidade grande é foda",Henrique & Juliano,2018.0,8
53,Cidade Vizinha,musica50,musica50_trecho16,Eu sei que ela tá na cidade vizinha,Henrique & Juliano,2018.0,8
503,Nada Nada,musica500,musica500_trecho1,Você me pisou igual se pisa em bituca de cigarro,Henrique & Juliano,2015.0,10
503,Nada Nada,musica500,musica500_trecho2,Bruno e,Henrique & Juliano,2015.0,2
503,Nada Nada,musica500,musica500_trecho3,Marrone,Henrique & Juliano,2015.0,1
503,Nada Nada,musica500,musica500_trecho4,Eu bebo,Henrique & Juliano,2015.0,2
503,Nada Nada,musica500,musica500_trecho5,Pra esquecer,Henrique & Juliano,2015.0,2
503,Nada Nada,musica500,musica500_trecho6,Se fosse pra lembrar,Henrique & Juliano,2015.0,4
503,Nada Nada,musica500,musica500_trecho7,Eu anotava,Henrique & Juliano,2015.0,2
503,Nada Nada,musica500,musica500_trecho8,E de você não quero me lembrar de nada,Henrique & Juliano,2015.0,9
503,Nada Nada,musica500,musica500_trecho9,Nada nada nada nada,Henrique & Juliano,2015.0,4
503,Nada Nada,musica500,musica500_trecho10,Você me usou como se o meu amor fosse descartável,Henrique & Juliano,2015.0,10
503,Nada Nada,musica500,musica500_trecho11,Chora meu gaiteiro,Henrique & Juliano,2015.0,3
503,Nada Nada,musica500,musica500_trecho12,Vai,Henrique & Juliano,2015.0,1
503,Nada Nada,musica500,musica500_trecho13,Agora eu tô no bar do,Henrique & Juliano,2015.0,6
503,Nada Nada,musica500,musica500_trecho14,Puxa o fole,Henrique & Juliano,2015.0,3
503,Nada Nada,musica500,musica500_trecho15,Você me pisou igual se pisa em bituca de cigarro (porque cê fez isso)Você me usou como se o meu amor fosse descartável,Henrique & Juliano,2015.0,23
503,Nada Nada,musica500,musica500_trecho16,Araújo bebendo de tudo,Henrique & Juliano,2015.0,4
503,Nada Nada,musica500,musica500_trecho17,Olhando as fotos dela no meu telefone,Henrique & Juliano,2015.0,7
503,Nada Nada,musica500,musica500_trecho18,Tô tonto,Henrique & Juliano,2015.0,2
503,Nada Nada,musica500,musica500_trecho19,E mesmo assim quero outra dose,Henrique & Juliano,2015.0,6
503,Nada Nada,musica500,musica500_trecho20,Porque no som ao vivo,Henrique & Juliano,2015.0,5
503,Nada Nada,musica500,musica500_trecho21,Tá rolando a nossa do,Henrique & Juliano,2015.0,5
504,Coração Calejado,musica501,musica501_trecho1,Meus fracassos amorosos me afastam de ti,Jorge Mateus,2018.0,7
504,Coração Calejado,musica501,musica501_trecho2,Que a nossa saudade vai ser louca,Jorge Mateus,2018.0,7
504,Coração Calejado,musica501,musica501_trecho3,"Se não for pra ser assim, esquece",Jorge Mateus,2018.0,7
504,Coração Calejado,musica501,musica501_trecho4,"Se me quer mesmo pra você, promete",Jorge Mateus,2018.0,7
504,Coração Calejado,musica501,musica501_trecho5,Tenho medo de me iludir,Jorge Mateus,2018.0,5
504,Coração Calejado,musica501,musica501_trecho6,"Eu já tive alguns amores, mas não tive amor",Jorge Mateus,2018.0,9
504,Coração Calejado,musica501,musica501_trecho7,E foi isso que me deixou,Jorge Mateus,2018.0,6
504,Coração Calejado,musica501,musica501_trecho8,Com o coração calejado,Jorge Mateus,2018.0,4
504,Coração Calejado,musica501,musica501_trecho9,Morre de medo de se machucar,Jorge Mateus,2018.0,6
504,Coração Calejado,musica501,musica501_trecho10,Coração calejado,Jorge Mateus,2018.0,2
504,Coração Calejado,musica501,musica501_trecho11,"Pra se entregar de novo, tem que escutar",Jorge Mateus,2018.0,8
504,Coração Calejado,musica501,musica501_trecho12,Que você vai me amar com força,Jorge Mateus,2018.0,7
505,Por Quê?,musica502,musica502_trecho1,Eu acho que eu estou gostando de você,Jorge Mateus,2012.0,8
505,Por Quê?,musica502,musica502_trecho2,De olhar teus olhos tão lindos,Jorge Mateus,2012.0,6
505,Por Quê?,musica502,musica502_trecho3,Se eu ganhasse um abraço,Jorge Mateus,2012.0,5
505,Por Quê?,musica502,musica502_trecho4,"Ou um beijo no rosto, para mim era tudo",Jorge Mateus,2012.0,9
505,Por Quê?,musica502,musica502_trecho5,Tudo o que mais queria,Jorge Mateus,2012.0,5
505,Por Quê?,musica502,musica502_trecho6,Mas como sempre o amor nos deixa mudos,Jorge Mateus,2012.0,8
505,Por Quê?,musica502,musica502_trecho7,Queria poder dizer,Jorge Mateus,2012.0,3
505,Por Quê?,musica502,musica502_trecho8,"Te quero, te amo",Jorge Mateus,2012.0,4
505,Por Quê?,musica502,musica502_trecho9,Mas onde está você?,Jorge Mateus,2012.0,4
505,Por Quê?,musica502,musica502_trecho10,Quando eu te chamo,Jorge Mateus,2012.0,4
505,Por Quê?,musica502,musica502_trecho11,"Mas você não percebe, por quê?",Jorge Mateus,2012.0,6
505,Por Quê?,musica502,musica502_trecho12,Vejo o tempo passando,Jorge Mateus,2012.0,4
505,Por Quê?,musica502,musica502_trecho13,Eu vejo o tempo passando,Jorge Mateus,2012.0,5
505,Por Quê?,musica502,musica502_trecho14,E cada vez me apaixonando mais,Jorge Mateus,2012.0,6
505,Por Quê?,musica502,musica502_trecho15,"Te amo, mas onde está você",Jorge Mateus,2012.0,6
505,Por Quê?,musica502,musica502_trecho16,Invente uma história,Jorge Mateus,2012.0,3
505,Por Quê?,musica502,musica502_trecho17,Me diz qualquer coisa,Jorge Mateus,2012.0,4
505,Por Quê?,musica502,musica502_trecho18,Mas fala comigo,Jorge Mateus,2012.0,3
505,Por Quê?,musica502,musica502_trecho19,Gosto de ouvir tua voz,Jorge Mateus,2012.0,5
506,Fetiche (part. Cristinas),musica503,musica503_trecho1,Me fala aí o que é que é nós dois,Lauana Prado,2025.0,10
506,Fetiche (part. Cristinas),musica503,musica503_trecho2,Cê tem fetiche em me fazer de boba,Lauana Prado,2025.0,8
506,Fetiche (part. Cristinas),musica503,musica503_trecho3,"Cê me pega, me solta, pega, me pega, me solta, pega",Lauana Prado,2025.0,11
506,Fetiche (part. Cristinas),musica503,musica503_trecho4,"E quando eu acho que vai, cê me solta de novo",Lauana Prado,2025.0,11
506,Fetiche (part. Cristinas),musica503,musica503_trecho5,Porque eu mesmo tô entendendo nada,Lauana Prado,2025.0,6
506,Fetiche (part. Cristinas),musica503,musica503_trecho6,Tem dia que cê tá um grude comigo,Lauana Prado,2025.0,8
506,Fetiche (part. Cristinas),musica503,musica503_trecho7,Mas tem dia que cê some e ninguém te acha,Lauana Prado,2025.0,10
506,Fetiche (part. Cristinas),musica503,musica503_trecho8,Só você tem o direito de sentir saudade,Lauana Prado,2025.0,8
506,Fetiche (part. Cristinas),musica503,musica503_trecho9,Cê só me dá o direito de ficar calada,Lauana Prado,2025.0,9
506,Fetiche (part. Cristinas),musica503,musica503_trecho10,Sua sorte é que cê manja na hora do serviço,Lauana Prado,2025.0,10
506,Fetiche (part. Cristinas),musica503,musica503_trecho11,Pra compensar o tanto que cê dá trabalho,Lauana Prado,2025.0,8
506,Fetiche (part. Cristinas),musica503,musica503_trecho12,Te amar tá osso,Lauana Prado,2025.0,4
507,O Que Eu Estava Falando,musica504,musica504_trecho1,É a única saída,Jorge Mateus,2015.0,4
507,O Que Eu Estava Falando,musica504,musica504_trecho2,E pra me convencer você tem mais de uma hora,Jorge Mateus,2015.0,10
507,O Que Eu Estava Falando,musica504,musica504_trecho3,Me beijar sem respirar e se parar eu vou embora,Jorge Mateus,2015.0,10
507,O Que Eu Estava Falando,musica504,musica504_trecho4,Te dou a minha vida inteira e mais um pouco pra tentar,Jorge Mateus,2015.0,12
507,O Que Eu Estava Falando,musica504,musica504_trecho5,"Nós somos tão bagunçados, quem sou eu pra te julgar?",Jorge Mateus,2015.0,10
507,O Que Eu Estava Falando,musica504,musica504_trecho6,Então pode começar a me amar,Jorge Mateus,2015.0,6
507,O Que Eu Estava Falando,musica504,musica504_trecho7,Do jeito que quiser,Jorge Mateus,2015.0,4
507,O Que Eu Estava Falando,musica504,musica504_trecho8,"Nada de até logo, agora é despedida",Jorge Mateus,2015.0,7
507,O Que Eu Estava Falando,musica504,musica504_trecho9,Sua bagunça não combina com minha vida,Jorge Mateus,2015.0,7
507,O Que Eu Estava Falando,musica504,musica504_trecho10,"Não me olha assim de lado, que eu não vou ficar",Jorge Mateus,2015.0,11
507,O Que Eu Estava Falando,musica504,musica504_trecho11,"Mas perai, o que era mesmo que eu tava falando?",Jorge Mateus,2015.0,10
507,O Que Eu Estava Falando,musica504,musica504_trecho12,As palavras acabaram se enrolando,Jorge Mateus,2015.0,5
507,O Que Eu Estava Falando,musica504,musica504_trecho13,Acho que eu tava quase te deixando,Jorge Mateus,2015.0,7
507,O Que Eu Estava Falando,musica504,musica504_trecho14,O seu beijo sempre acaba complicando,Jorge Mateus,2015.0,6
507,O Que Eu Estava Falando,musica504,musica504_trecho15,Vou ficar mais um pouquinho por enquanto,Jorge Mateus,2015.0,7
508,Sujeito,musica505,musica505_trecho1,Do que adianta apagar meu número da agenda,Gusttavo Lima,2018.0,8
508,Sujeito,musica505,musica505_trecho2,"Cê vai querer voltar, faço uma aposta",Gusttavo Lima,2018.0,7
508,Sujeito,musica505,musica505_trecho3,"Vai sentir, por dentro, tão vazia",Gusttavo Lima,2018.0,6
508,Sujeito,musica505,musica505_trecho4,Vai ver que era feliz e não sabia,Gusttavo Lima,2018.0,8
508,Sujeito,musica505,musica505_trecho5,Vai sobrar espaço na sua cama,Gusttavo Lima,2018.0,6
508,Sujeito,musica505,musica505_trecho6,Mas vai faltar alguém pra dizer que te ama,Gusttavo Lima,2018.0,9
508,Sujeito,musica505,musica505_trecho7,Mas mesmo ele tendo mil defeitos,Gusttavo Lima,2018.0,6
508,Sujeito,musica505,musica505_trecho8,Ninguém te completava como aquele sujeito,Gusttavo Lima,2018.0,6
508,Sujeito,musica505,musica505_trecho9,Se você sabe que ele tá gravado dentro da sua memória?,Gusttavo Lima,2018.0,11
508,Sujeito,musica505,musica505_trecho10,Do que adianta tomar todas no fim de semana,Gusttavo Lima,2018.0,9
508,Sujeito,musica505,musica505_trecho11,Não adianta apagar meu número da agenda,Gusttavo Lima,2018.0,7
508,Sujeito,musica505,musica505_trecho12,Se na segunda-feira vai se repetir a mesma história?,Gusttavo Lima,2018.0,9
508,Sujeito,musica505,musica505_trecho13,"Você vai acordar, se olhar no espelho",Gusttavo Lima,2018.0,7
508,Sujeito,musica505,musica505_trecho14,E aí vai lembrar que existe um sujeito,Gusttavo Lima,2018.0,8
508,Sujeito,musica505,musica505_trecho15,Que você tenta e não consegue esquecer,Gusttavo Lima,2018.0,7
508,Sujeito,musica505,musica505_trecho16,Que não consegue esquecer,Gusttavo Lima,2018.0,4
508,Sujeito,musica505,musica505_trecho17,E quando se tocar que não tem volta,Gusttavo Lima,2018.0,8
509,A Um 5G de Você,musica506,musica506_trecho1,Eu falando que é fácil ficar sem você,Ana Castela,2025.0,8
509,A Um 5G de Você,musica506,musica506_trecho2,É assim que eu vivo,Ana Castela,2025.0,5
509,A Um 5G de Você,musica506,musica506_trecho3,Uma semana sem te ver,Ana Castela,2025.0,5
509,A Um 5G de Você,musica506,musica506_trecho4,Eeh-eh-eh-eh,Ana Castela,2025.0,1
509,A Um 5G de Você,musica506,musica506_trecho5,A mil quilômetros de você,Ana Castela,2025.0,5
509,A Um 5G de Você,musica506,musica506_trecho6,A saudade chega a doer,Ana Castela,2025.0,5
509,A Um 5G de Você,musica506,musica506_trecho7,Eeh-eh-eh,Ana Castela,2025.0,1
509,A Um 5G de Você,musica506,musica506_trecho8,Ainda bem que eu tenho um celular com 5G,Ana Castela,2025.0,9
509,A Um 5G de Você,musica506,musica506_trecho9,Cê nunca vai ver,Ana Castela,2025.0,4
509,A Um 5G de Você,musica506,musica506_trecho10,Eu falando que a saudade não vai bater,Ana Castela,2025.0,8
509,A Um 5G de Você,musica506,musica506_trecho11,Mas o que me conforta é saber,Ana Castela,2025.0,7
509,A Um 5G de Você,musica506,musica506_trecho12,Que eu sempre tô aqui a um 5G de você,Ana Castela,2025.0,10
509,A Um 5G de Você,musica506,musica506_trecho13,"Cê fica difícil, te ligo de vídeo",Ana Castela,2025.0,7
509,A Um 5G de Você,musica506,musica506_trecho14,É que ouvir a sua voz deixa o meu coração mais tranquilo,Ana Castela,2025.0,12
509,A Um 5G de Você,musica506,musica506_trecho15,Com vontade de te ter comigo,Ana Castela,2025.0,6
510,Traição Não Tem Perdão,musica507,musica507_trecho1,A luz amarela do quarto,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho2,E aí que eu caí,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho3,As coisas não iam tão bem entre nós,Marilia Mendonca,2017.0,8
510,Traição Não Tem Perdão,musica507,musica507_trecho4,Mas nada justifica uma traição,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho5,"Errei, admito que foi minha culpa",Marilia Mendonca,2017.0,6
510,Traição Não Tem Perdão,musica507,musica507_trecho6,Já sabe minha opinião,Marilia Mendonca,2017.0,4
510,Traição Não Tem Perdão,musica507,musica507_trecho7,Já deixei minhas coisas lá de fora,Marilia Mendonca,2017.0,7
510,Traição Não Tem Perdão,musica507,musica507_trecho8,Já que insiste que não vai embora,Marilia Mendonca,2017.0,7
510,Traição Não Tem Perdão,musica507,musica507_trecho9,Não me olha assim que eu não mereço,Marilia Mendonca,2017.0,8
510,Traição Não Tem Perdão,musica507,musica507_trecho10,Hoje eu sou alguém que eu desconheço,Marilia Mendonca,2017.0,7
510,Traição Não Tem Perdão,musica507,musica507_trecho11,Já que desonrei nossa família,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho12,Em que a gente dormiu,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho13,Isso ia acontecer um dia,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho14,Uma hora as coisas vêm à tona,Marilia Mendonca,2017.0,7
510,Traição Não Tem Perdão,musica507,musica507_trecho15,Eu aceito o seu não,Marilia Mendonca,2017.0,5
510,Traição Não Tem Perdão,musica507,musica507_trecho16,Traição não tem perdão,Marilia Mendonca,2017.0,4
510,Traição Não Tem Perdão,musica507,musica507_trecho17,Por dois anos e uns dias,Marilia Mendonca,2017.0,6
510,Traição Não Tem Perdão,musica507,musica507_trecho18,Me fez relembrar,Marilia Mendonca,2017.0,3
510,Traição Não Tem Perdão,musica507,musica507_trecho19,Que eu sabia de fato o que era ser feliz,Marilia Mendonca,2017.0,10
510,Traição Não Tem Perdão,musica507,musica507_trecho20,Deslize ou vontade própria,Marilia Mendonca,2017.0,4
510,Traição Não Tem Perdão,musica507,musica507_trecho21,Eu tranquei a porta,Marilia Mendonca,2017.0,4
510,Traição Não Tem Perdão,musica507,musica507_trecho22,E abri a janela,Marilia Mendonca,2017.0,4
510,Traição Não Tem Perdão,musica507,musica507_trecho23,Voei pra bem longe da felicidade,Marilia Mendonca,2017.0,6
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho1,Vou chamar ela,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho2,Com uma carinha de apaixonada,George Henrique Rodrigo,2021.0,5
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho3,"E as roupas pelo chão, catando",George Henrique Rodrigo,2021.0,6
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho4,Pelo trato que eu vou dar nela,George Henrique Rodrigo,2021.0,7
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho5,Amanhã ela liga falando,George Henrique Rodrigo,2021.0,4
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho6,Vai lá em casa hoje,George Henrique Rodrigo,2021.0,5
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho7,Bebe umas comigo,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho8,Saudade de ontem,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho9,De você beijando pra baixo do meu umbigo,George Henrique Rodrigo,2021.0,8
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho10,Pra ver um filme lá em casa,George Henrique Rodrigo,2021.0,7
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho11,Eu vou falar:,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho12,Tô indo,George Henrique Rodrigo,2021.0,2
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho13,O que ela me pede sem roupa,George Henrique Rodrigo,2021.0,7
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho14,Eu faço rindo,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho15,Com uma carinha de apaixonado,George Henrique Rodrigo,2021.0,5
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho16,Pelo trato que eu vou dar nele,George Henrique Rodrigo,2021.0,7
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho17,Amanhã ele liga falando,George Henrique Rodrigo,2021.0,4
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho18,Mal sabe ela,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho19,Que a minha,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho20,TV tá estragada,George Henrique Rodrigo,2021.0,3
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho21,O que ele me pede sem roupa,George Henrique Rodrigo,2021.0,7
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho22,Pra tomar um gin na taça,George Henrique Rodrigo,2021.0,6
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho23,Mas depois do que eu fizer com ela,George Henrique Rodrigo,2021.0,8
511,Vai Lá Em Casa Hoje (part. Marília Mendonça),musica508,musica508_trecho24,Ela vai pedir água,George Henrique Rodrigo,2021.0,4
512,moça chique,musica509,musica509_trecho1,Quem vê ela usando esse vestido caro,Luan Santana,2019.0,7
512,moça chique,musica509,musica509_trecho2,Dormia na cama de solteiro comigo,Luan Santana,2019.0,6
512,moça chique,musica509,musica509_trecho3,Rachava a conta pra ir no cinema juntinho,Luan Santana,2019.0,8
512,moça chique,musica509,musica509_trecho4,Minha companheira de domingo a domingo,Luan Santana,2019.0,6
512,moça chique,musica509,musica509_trecho5,Agora vai conhecer o mundo comigo,Luan Santana,2019.0,6
512,moça chique,musica509,musica509_trecho6,Vai ganhar flores no trabalho sem motivo,Luan Santana,2019.0,7
512,moça chique,musica509,musica509_trecho7,"E, se me perguntarem por que eu faço isso",Luan Santana,2019.0,9
512,moça chique,musica509,musica509_trecho8,"Vou responder, sem hesitar, com um sorriso",Luan Santana,2019.0,7
512,moça chique,musica509,musica509_trecho9,Por aí andando de carro importado,Luan Santana,2019.0,6
512,moça chique,musica509,musica509_trecho10,Corre o risco de entender tudo errado,Luan Santana,2019.0,7
512,moça chique,musica509,musica509_trecho11,"Pensam que ela teve sorte, é o contrário",Luan Santana,2019.0,8
512,moça chique,musica509,musica509_trecho12,Essa moça chique já contou trocado,Luan Santana,2019.0,6
